time,ax,ay,az,aT
4.7060,0.2307,-0.3967,0.1409,0.480
4.7170,0.2944,-0.3711,0.1495,0.497
4.7260,0.3611,-0.3417,0.0487,0.500
4.7600,0.4591,-0.2678,-0.0253,0.532
4.7600,0.4624,-0.3011,-0.0481,0.554
4.7610,0.4709,-0.3066,-0.0539,0.564
4.7660,0.4480,-0.3584,-0.0549,0.576
4.7760,0.3917,-0.3054,-0.2132,0.541
4.7860,0.2128,-0.1934,-0.2293,0.368
4.7960,0.1404,-0.2389,-0.0892,0.291
4.8060,0.1318,-0.2896,-0.0273,0.319
4.8160,-0.0550,-0.3364,0.1076,0.357
4.8260,-0.1301,-0.4459,0.4652,0.657
4.8360,0.2936,-0.7525,0.7549,1.106
4.8860,0.4795,-0.7876,0.6413,1.123
4.8870,0.5236,-0.6158,0.3768,0.892
4.8870,0.5857,-0.2694,-0.1031,0.653
4.8880,0.6151,-0.0779,-0.4608,0.772
4.8880,0.7051,0.0112,-0.5860,0.917
4.8960,0.7608,-0.0592,-0.6159,0.981
4.9060,0.7139,-0.0919,-0.5206,0.888
4.9160,0.5374,-0.1489,-0.5708,0.798
4.9260,0.2683,-0.0859,-0.6661,0.723
4.9370,0.1249,-0.0141,-0.7727,0.783
4.9860,0.1919,0.0365,-0.7641,0.789
4.9870,0.0771,0.0487,-0.7039,0.710
4.9880,-0.0578,0.0853,-0.5795,0.589
4.9890,-0.0873,0.0306,-0.3476,0.360
4.9890,-0.1101,-0.0504,-0.1025,0.159
4.9990,0.0600,-0.1939,0.1333,0.243
5.0060,0.1583,-0.2350,0.1057,0.302
5.0160,-0.1196,-0.1736,-0.2724,0.344
5.0260,-0.4590,-0.0495,-0.5195,0.695
5.0360,-0.4026,-0.0160,-0.6242,0.743
5.0480,-0.3477,-0.0256,-0.8627,0.930
5.0560,-0.3697,-0.0437,-0.8368,0.916
5.1280,-0.2065,0.0333,-0.7692,0.797
5.1290,-0.1770,-0.0021,-0.3606,0.402
5.1290,-0.0951,-0.2075,-0.1813,0.291
5.1300,-0.1242,-0.2522,-0.3709,0.465
5.1300,-0.1350,-0.1390,-0.3078,0.364
5.1310,0.0138,-0.2819,-0.2304,0.364
5.1310,0.2429,-0.3338,-0.1927,0.456
5.1360,0.6344,-0.2689,-0.2555,0.735
5.1500,0.8059,-0.1268,-0.2566,0.855
5.1560,0.7206,-0.0366,-0.1943,0.747
5.1660,0.8183,-0.0905,-0.2299,0.855
5.1760,0.9223,-0.1885,-0.3746,1.013
5.2140,1.0063,-0.2625,-0.5388,1.171
5.2150,0.9957,-0.3977,-0.2904,1.111
5.2150,0.9592,-0.4887,-0.3534,1.133
5.2160,0.7840,-0.3747,-0.2275,0.898
5.2260,0.5727,-0.3967,-0.0295,0.697
5.2360,0.5130,-0.5059,0.2457,0.761
5.2480,0.3360,-0.6218,0.5597,0.902
5.2560,0.1381,-0.6849,0.6784,0.974
5.3110,0.0854,-0.6637,0.5646,0.876
5.3120,0.0398,-0.6623,0.4365,0.794
5.3120,0.1540,-0.5918,0.2051,0.645
5.3130,0.1850,-0.4754,0.0782,0.516
5.3130,0.1700,-0.2987,-0.0649,0.350
5.3160,0.0508,-0.2429,-0.1336,0.282
5.3250,-0.0440,-0.3093,-0.0369,0.315
5.3360,-0.0197,-0.3539,0.0487,0.358
5.3490,-0.0396,-0.3180,-0.0009,0.320
5.3560,-0.2075,-0.3398,-0.0624,0.403
5.4070,-0.2768,-0.2869,-0.1411,0.423
5.4080,-0.1709,-0.3305,-0.1520,0.402
